,Unnamed: 0,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords,part_manually,part_llama3
34062,34062,user_1226,The target's base is irregular in shape,3VE8AYVF8OQJ4SAN387SMLHSX7LF80,127.0,a957a1304a1fe3f2f78c91c136e5b5f8,lamp,ShapeNet,44cb50f7614a4574d09ae058ff1abff8,lamp,ShapeNet,False,lamp/ShapeNet/44cb50f7614a4574d09ae058ff1abff8,lamp/ShapeNet/a957a1304a1fe3f2f78c91c136e5b5f8,False,lamp,lamp,0,"['the', 'target', ""'s"", 'base', 'is', 'irregular', 'in', 'shape']",8,the target 's base is irregular in shape,train,train,train,train,"[1, 10, 11, 12, 103, 7, 609, 90, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34063,34063,user_1106,The shade is smaller,3LBXNTKX0TO0IJKI8UJSSOCALI69XH,111.0,9841e6ef0d244f3d42b9650f19dd425,lamp,ShapeNet,64d0f2752aea0f40a99e0f0bf1de3bbf,lamp,ShapeNet,False,lamp/ShapeNet/64d0f2752aea0f40a99e0f0bf1de3bbf,lamp/ShapeNet/9841e6ef0d244f3d42b9650f19dd425,False,lamp,lamp,0,"['the', 'shade', 'is', 'small', '-er']",5,the shade is small -er,train,train,train,train,"[1, 10, 1873, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34064,34064,user_947,The light looks more like a small spotlight.,3X31TUMD7ZFNTK0YQY1B2OZ4GX1L1R,54.0,9841e6ef0d244f3d42b9650f19dd425,lamp,ShapeNet,64d0f2752aea0f40a99e0f0bf1de3bbf,lamp,ShapeNet,False,lamp/ShapeNet/64d0f2752aea0f40a99e0f0bf1de3bbf,lamp/ShapeNet/9841e6ef0d244f3d42b9650f19dd425,False,lamp,lamp,0,"['the', 'light', 'looks', 'more', 'like', 'a', 'small', 'spotlight']",8,the light looks more like a small spotlight,train,train,train,train,"[1, 10, 693, 33, 34, 35, 26, 111, 4346, 2, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
34065,34065,user_1154,"The lamp has a skinny, curved body.",31LVTDXBL93BMPZFOSGQ8FHHKVMRLK,1155.0,1e91664763d371937dd73da65dc0e6a7,lamp,ShapeNet,252152593d97aabfd5f1d0bcb81c89ec,lamp,ShapeNet,False,lamp/ShapeNet/252152593d97aabfd5f1d0bcb81c89ec,lamp/ShapeNet/1e91664763d371937dd73da65dc0e6a7,True,lamp,lamp,0,"['the', 'lamp', 'has', 'a', 'skinny', 'curved', 'body']",7,the lamp has a skinny curved body,train,train,train,train,"[1, 10, 295, 24, 26, 282, 51, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34066,34066,user_1696,the base contains more open space,3W92K5RLWWAPD7DB5P5TSNANJBZV5T,392.0,1e91664763d371937dd73da65dc0e6a7,lamp,ShapeNet,252152593d97aabfd5f1d0bcb81c89ec,lamp,ShapeNet,False,lamp/ShapeNet/252152593d97aabfd5f1d0bcb81c89ec,lamp/ShapeNet/1e91664763d371937dd73da65dc0e6a7,True,lamp,lamp,0,"['the', 'base', 'contains', 'more', 'open', 'space']",6,the base contains more open space,train,train,train,train,"[1, 10, 103, 196, 34, 312, 744, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34068,34068,user_345,it has three lights,3R5F3LQFV4DSU1O3B1QVMZNAOHJZOB,66.0,e2343ffc39e5f4bf85a18a4e86f89dc9,lamp,ShapeNet,ae5ecfa01e88e47f41bb00bd5475793,lamp,ShapeNet,False,lamp/ShapeNet/ae5ecfa01e88e47f41bb00bd5475793,lamp/ShapeNet/e2343ffc39e5f4bf85a18a4e86f89dc9,False,lamp,lamp,0,"['it', 'has', 'three', 'lights']",4,it has three lights,train,train,train,train,"[1, 23, 24, 80, 3508, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
34069,34069,user_947,The light is taller.,31LM9EDVONLKC1JNS0NWJGZFF90JNU,43.0,d7a10c837316de2f3ca265f557f5dc3e,lamp,ShapeNet,8e9c28fc5813a5bdcf004563556ddb36,lamp,ShapeNet,False,lamp/ShapeNet/8e9c28fc5813a5bdcf004563556ddb36,lamp/ShapeNet/d7a10c837316de2f3ca265f557f5dc3e,False,lamp,lamp,0,"['the', 'light', 'is', 'tall', '-er']",5,the light is tall -er,train,train,train,train,"[1, 10, 693, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
34070,34070,user_1696,the base is smaller,33NF62TLXLVJ4VYKVNVGROIBLD8KJ1,1072.0,d7a10c837316de2f3ca265f557f5dc3e,lamp,ShapeNet,8e9c28fc5813a5bdcf004563556ddb36,lamp,ShapeNet,False,lamp/ShapeNet/8e9c28fc5813a5bdcf004563556ddb36,lamp/ShapeNet/d7a10c837316de2f3ca265f557f5dc3e,False,lamp,lamp,0,"['the', 'base', 'is', 'small', '-er']",5,the base is small -er,train,train,train,train,"[1, 10, 103, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34071,34071,user_728,The pole is slender.,3T3IWE1XG8GZT1SKKMTHPGHTIMFQTU,79.0,b5b728ebd7c0833530f6e0ede20c4525,lamp,ShapeNet,eecf97919cea666e67903707764646db,lamp,ShapeNet,False,lamp/ShapeNet/eecf97919cea666e67903707764646db,lamp/ShapeNet/b5b728ebd7c0833530f6e0ede20c4525,False,lamp,lamp,0,"['the', 'pole', 'is', 'slender']",4,the pole is slender,train,train,train,train,"[1, 10, 1299, 7, 116, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34073,34073,user_203,The body consists of thin wires.,3JBT3HLQFAVAF104Q13ABZS0YMLPZO,160.0,6e5a9f4f1f0ba4a7beb83c64f2162734,lamp,ShapeNet,266b5e8e78e4c0dfb82cf928f6ed5338,lamp,ShapeNet,False,lamp/ShapeNet/266b5e8e78e4c0dfb82cf928f6ed5338,lamp/ShapeNet/6e5a9f4f1f0ba4a7beb83c64f2162734,False,lamp,lamp,0,"['the', 'body', 'consists', 'of', 'thin', 'wires']",6,the body consists of thin wires,train,train,train,train,"[1, 10, 45, 789, 38, 60, 971, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34074,34074,user_2114,Its body is see-through,3YDTZAI2WZ9RVCTDK62UG7XTUBD41O,75.0,6e5a9f4f1f0ba4a7beb83c64f2162734,lamp,ShapeNet,266b5e8e78e4c0dfb82cf928f6ed5338,lamp,ShapeNet,False,lamp/ShapeNet/266b5e8e78e4c0dfb82cf928f6ed5338,lamp/ShapeNet/6e5a9f4f1f0ba4a7beb83c64f2162734,False,lamp,lamp,0,"['its', 'body', 'is', 'see', 'through']",5,its body is see through,train,train,train,train,"[1, 5, 45, 7, 1621, 1140, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34077,34077,user_2154,the target has a more cone shaped shade,39OWYR0EPMKYJY15GC5MLY5UQMQFYG,113.0,88153eca8600ecf05b1ab0bf4891d200,lamp,ShapeNet,ec782fd2f4825158f24dd57a3f1f3b51,lamp,ShapeNet,False,lamp/ShapeNet/ec782fd2f4825158f24dd57a3f1f3b51,lamp/ShapeNet/88153eca8600ecf05b1ab0bf4891d200,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'more', 'cone', 'shaped', 'shade']",8,the target has a more cone shaped shade,test,train,test,train,"[1, 10, 11, 24, 26, 34, 143, 14, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34078,34078,user_865,Target has rounded lamp shade,3LOZAJ85YF6PIZZJNL4DI14WFCTX2A,458.0,88153eca8600ecf05b1ab0bf4891d200,lamp,ShapeNet,ec782fd2f4825158f24dd57a3f1f3b51,lamp,ShapeNet,False,lamp/ShapeNet/ec782fd2f4825158f24dd57a3f1f3b51,lamp/ShapeNet/88153eca8600ecf05b1ab0bf4891d200,False,lamp,lamp,0,"['target', 'has', 'rounded', 'lamp', 'shade']",5,target has rounded lamp shade,test,train,test,train,"[1, 11, 24, 48, 295, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34079,34079,user_1696,the body is shorter,35H6S234SCT4YHYA4HXLGVUO2IO56S,1289.0,f91b13fe06141138fcb8d8c6d4df8143,lamp,ShapeNet,6a635b75306512b3fcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/6a635b75306512b3fcb8d8c6d4df8143,lamp/ShapeNet/f91b13fe06141138fcb8d8c6d4df8143,True,lamp,lamp,0,"['the', 'body', 'is', 'short', '-er']",5,the body is short -er,train,train,train,train,"[1, 10, 45, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34080,34080,user_952,The flat part of the shade is NOT parallel with the 2 support tube.,3R2PKQ87NY1IZ8EHYHNWU0VFX6DMI1,168.0,f91b13fe06141138fcb8d8c6d4df8143,lamp,ShapeNet,6a635b75306512b3fcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/6a635b75306512b3fcb8d8c6d4df8143,lamp/ShapeNet/f91b13fe06141138fcb8d8c6d4df8143,True,lamp,lamp,0,"['the', 'flat', 'part', 'of', 'the', 'shade', 'is', 'not', 'parallel', 'with', 'the', 'two', 'support', 'tube']",14,the flat part of the shade is not parallel with the two support tube,train,train,train,train,"[1, 10, 129, 311, 38, 10, 1873, 7, 40, 801, 121, 10, 17, 843, 218, 2, 0, 0]",unknown,,shade
34081,34081,user_1731,The target has multiple shades.,3AWETUDC94LIYFD0D6DQ22ROC8PZIL,85.0,7264167cae71c90c72bce768f6d2af1c,lamp,ShapeNet,6b29d8827f1705b0eef5d83b671bb264,lamp,ShapeNet,False,lamp/ShapeNet/6b29d8827f1705b0eef5d83b671bb264,lamp/ShapeNet/7264167cae71c90c72bce768f6d2af1c,True,lamp,lamp,0,"['the', 'target', 'has', 'multiple', 'shades']",5,the target has multiple shades,train,train,train,train,"[1, 10, 11, 24, 258, 1847, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34082,34082,user_1696,the arm is less bent at angles,3STRJBFXOYKDIYUP7H9KTU5KJGATKS,481.0,7264167cae71c90c72bce768f6d2af1c,lamp,ShapeNet,6b29d8827f1705b0eef5d83b671bb264,lamp,ShapeNet,False,lamp/ShapeNet/6b29d8827f1705b0eef5d83b671bb264,lamp/ShapeNet/7264167cae71c90c72bce768f6d2af1c,True,lamp,lamp,0,"['the', 'arm', 'is', 'less', 'bent', 'at', 'angles']",7,the arm is less bent at angles,train,train,train,train,"[1, 10, 517, 7, 229, 173, 98, 340, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34083,34083,user_65,The lampshade is hollow at the top,36W0OB37HY7I2K2G7OV52QQ9CVAHZA,59.0,6efc48bb9267c2ab4c6deb9ede0648df,lamp,ShapeNet,774d99cb78b5b82e3a5e6305a3a7adee,lamp,ShapeNet,False,lamp/ShapeNet/774d99cb78b5b82e3a5e6305a3a7adee,lamp/ShapeNet/6efc48bb9267c2ab4c6deb9ede0648df,True,lamp,lamp,0,"['the', 'lampshade', 'is', 'hollow', 'at', 'the', 'top']",7,the lampshade is hollow at the top,train,train,train,train,"[1, 10, 3402, 7, 1155, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34085,34085,user_1900,the shade is wider,3KOPY89HMAVD8XQDAH3HA219ASKJ3P,53.0,6936b0f0e7c88e3bdc22f557e01eba14,lamp,ShapeNet,8c5f6d5f0ad51f1a45c8b1285cb15c2c,lamp,ShapeNet,False,lamp/ShapeNet/8c5f6d5f0ad51f1a45c8b1285cb15c2c,lamp/ShapeNet/6936b0f0e7c88e3bdc22f557e01eba14,False,lamp,lamp,0,"['the', 'shade', 'is', 'wide', '-er']",5,the shade is wide -er,train,train,train,train,"[1, 10, 1873, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34086,34086,user_1696,the pole is shorter,3X73LLYYQ37OLVOX40KB73J02HONHL,1210.0,6936b0f0e7c88e3bdc22f557e01eba14,lamp,ShapeNet,8c5f6d5f0ad51f1a45c8b1285cb15c2c,lamp,ShapeNet,False,lamp/ShapeNet/8c5f6d5f0ad51f1a45c8b1285cb15c2c,lamp/ShapeNet/6936b0f0e7c88e3bdc22f557e01eba14,False,lamp,lamp,0,"['the', 'pole', 'is', 'short', '-er']",5,the pole is short -er,train,train,train,train,"[1, 10, 1299, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34087,34087,user_1696,it has two shades,3UN61F00HYIXK0WUW50JRQLKY49R5H,359.0,110b426397c707bdc9c869210ebfd6b0,lamp,ShapeNet,284986b4c72d624abd73284bc3c3cbac,lamp,ShapeNet,False,lamp/ShapeNet/284986b4c72d624abd73284bc3c3cbac,lamp/ShapeNet/110b426397c707bdc9c869210ebfd6b0,False,lamp,lamp,0,"['it', 'has', 'two', 'shades']",4,it has two shades,train,train,train,train,"[1, 23, 24, 17, 1847, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34091,34091,user_106,The target's body has straight sides.,39L1G8WVWSK6DGA9KSXB625NGAS31B,87.0,cf0c13fb0e57bad9cb02404e1e21ec1,lamp,ShapeNet,4b6ba211c9731d334c614ad0ec154eb5,lamp,ShapeNet,False,lamp/ShapeNet/4b6ba211c9731d334c614ad0ec154eb5,lamp/ShapeNet/cf0c13fb0e57bad9cb02404e1e21ec1,False,lamp,lamp,0,"['the', 'target', ""'s"", 'body', 'has', 'straight', 'sides']",7,the target 's body has straight sides,val,train,val,train,"[1, 10, 11, 12, 45, 24, 114, 360, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34092,34092,user_1696,the base is more dense,3B3WTRP3DDVZH3HLK5YZ2YIE88B92A,871.0,cf0c13fb0e57bad9cb02404e1e21ec1,lamp,ShapeNet,4b6ba211c9731d334c614ad0ec154eb5,lamp,ShapeNet,False,lamp/ShapeNet/4b6ba211c9731d334c614ad0ec154eb5,lamp/ShapeNet/cf0c13fb0e57bad9cb02404e1e21ec1,False,lamp,lamp,0,"['the', 'base', 'is', 'more', 'dense']",5,the base is more dense,val,train,val,train,"[1, 10, 103, 7, 34, 863, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34095,34095,user_2122,has a larger base,3QUO65DNQWHB82UT5ERN578VMZBUOO,98.0,b474613907b293682f8b82e61bb347fa,lamp,ShapeNet,lamp_0024,lamp,ModelNet,False,lamp/ModelNet/lamp_0024,lamp/ShapeNet/b474613907b293682f8b82e61bb347fa,True,lamp,lamp,0,"['has', 'a', 'large', '-er', 'base']",5,has a large -er base,train,train,train,train,"[1, 24, 26, 94, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34096,34096,user_1696,the base is larger,3VP0C6EFSIP26OJGWGE7XX5AODUM6F,518.0,b474613907b293682f8b82e61bb347fa,lamp,ShapeNet,lamp_0024,lamp,ModelNet,False,lamp/ModelNet/lamp_0024,lamp/ShapeNet/b474613907b293682f8b82e61bb347fa,True,lamp,lamp,0,"['the', 'base', 'is', 'large', '-er']",5,the base is large -er,train,train,train,train,"[1, 10, 103, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34097,34097,user_1696,the shade is connected to an inner frame,33PPUNGG3AYVREGJ3T7ZGUSFZ3GZRV,538.0,fbb4a4faa8f2faedd661ff085a0f14b7,lamp,ShapeNet,d08164b754c2f139b93e96f21cf0da86,lamp,ShapeNet,False,lamp/ShapeNet/d08164b754c2f139b93e96f21cf0da86,lamp/ShapeNet/fbb4a4faa8f2faedd661ff085a0f14b7,False,lamp,lamp,0,"['the', 'shade', 'is', 'connected', 'to', 'an', 'inner', 'frame']",8,the shade is connected to an inner frame,train,train,train,train,"[1, 10, 1873, 7, 127, 58, 72, 1754, 1034, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34098,34098,user_1256,The target has a shorter lampshade,3U4J9857OG4PRXTOO1TQPVUC7O67B4,57.0,fbb4a4faa8f2faedd661ff085a0f14b7,lamp,ShapeNet,d08164b754c2f139b93e96f21cf0da86,lamp,ShapeNet,False,lamp/ShapeNet/d08164b754c2f139b93e96f21cf0da86,lamp/ShapeNet/fbb4a4faa8f2faedd661ff085a0f14b7,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'short', '-er', 'lampshade']",7,the target has a short -er lampshade,train,train,train,train,"[1, 10, 11, 24, 26, 8, 9, 3402, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34099,34099,user_845,target has a thinner pole,37FMASSAYEKMGHAK7SXNGKKLL53IBY,204.0,fa853b92d9a5cb66168e1d639d85c126,lamp,ShapeNet,bfeda9055368d2dce76bc197b3a3ffc0,lamp,ShapeNet,False,lamp/ShapeNet/bfeda9055368d2dce76bc197b3a3ffc0,lamp/ShapeNet/fa853b92d9a5cb66168e1d639d85c126,False,lamp,lamp,0,"['target', 'has', 'a', 'thin', '-er', 'pole']",6,target has a thin -er pole,test,train,test,train,"[1, 11, 24, 26, 60, 9, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34100,34100,user_570,The Target’s Body is thinner,3S96KQ6I9OX54SOFF0NXPHAUZ80TD4,114.0,fa853b92d9a5cb66168e1d639d85c126,lamp,ShapeNet,bfeda9055368d2dce76bc197b3a3ffc0,lamp,ShapeNet,False,lamp/ShapeNet/bfeda9055368d2dce76bc197b3a3ffc0,lamp/ShapeNet/fa853b92d9a5cb66168e1d639d85c126,False,lamp,lamp,0,"['the', 'target', '’', 's', 'body', 'is', 'thin', '-er']",8,the target ’ s body is thin -er,test,train,test,train,"[1, 10, 11, 449, 450, 45, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34101,34101,user_1205,The target has a narrower base,3TUI152ZZDGYKHGBI397JAYYQ3JQ1G,101.0,fa6f034a8beb74f6fcb8d8c6d4df8143,lamp,ShapeNet,58c49450594bef2afcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/58c49450594bef2afcb8d8c6d4df8143,lamp/ShapeNet/fa6f034a8beb74f6fcb8d8c6d4df8143,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'narrow', '-er', 'base']",7,the target has a narrow -er base,train,train,train,train,"[1, 10, 11, 24, 26, 210, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34102,34102,user_1696,the center pole is longer,3YMU66OBIP1IB37BHW7GHJA3150GH4,525.0,fa6f034a8beb74f6fcb8d8c6d4df8143,lamp,ShapeNet,58c49450594bef2afcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/58c49450594bef2afcb8d8c6d4df8143,lamp/ShapeNet/fa6f034a8beb74f6fcb8d8c6d4df8143,True,lamp,lamp,0,"['the', 'center', 'pole', 'is', 'long', '-er']",6,the center pole is long -er,train,train,train,train,"[1, 10, 165, 1299, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34103,34103,user_203,The lampshade is wider.,3F6HPJW4JFTATZUTDG8RGIQP6AVW2O,80.0,55f607d043cb587d5c10b08ea69398c3,lamp,ShapeNet,5428e217da1af02822a33e080d0e71c,lamp,ShapeNet,False,lamp/ShapeNet/5428e217da1af02822a33e080d0e71c,lamp/ShapeNet/55f607d043cb587d5c10b08ea69398c3,True,lamp,lamp,0,"['the', 'lampshade', 'is', 'wide', '-er']",5,the lampshade is wide -er,train,train,train,train,"[1, 10, 3402, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34104,34104,user_576,"The target lamp has supports outside of the body of the lamp,",3NL0RFNU0HGT1DFZSG8CLMTS3HT4K7,216.0,23eaba9bdd51a5b0dfe9cab879fd37e8,lamp,ShapeNet,f34d9842b68f0b59fcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/f34d9842b68f0b59fcb8d8c6d4df8143,lamp/ShapeNet/23eaba9bdd51a5b0dfe9cab879fd37e8,False,lamp,lamp,0,"['the', 'target', 'lamp', 'has', 'supports', 'outside', 'of', 'the', 'body', 'of', 'the', 'lamp']",12,the target lamp has supports outside of the body of the lamp,train,train,train,train,"[1, 10, 11, 295, 24, 1045, 1636, 38, 10, 45, 38, 10, 295, 2, 0, 0, 0, 0]",tube,,
34105,34105,user_1696,the body is more cylindrical,3VFJCI1K41SV0XLED1JAVNC9ODJRGV,631.0,23eaba9bdd51a5b0dfe9cab879fd37e8,lamp,ShapeNet,f34d9842b68f0b59fcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/f34d9842b68f0b59fcb8d8c6d4df8143,lamp/ShapeNet/23eaba9bdd51a5b0dfe9cab879fd37e8,False,lamp,lamp,0,"['the', 'body', 'is', 'more', 'cylindrical']",5,the body is more cylindrical,train,train,train,train,"[1, 10, 45, 7, 34, 176, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34107,34107,user_2068,The target has a tapered drum shade,324G5B4FB51O7AQEQLW15EYTGLR702,194.0,86bcb422f12d4d17446ab9475f488764,lamp,ShapeNet,d06ab2779bb0b73b822a33e080d0e71c,lamp,ShapeNet,False,lamp/ShapeNet/d06ab2779bb0b73b822a33e080d0e71c,lamp/ShapeNet/86bcb422f12d4d17446ab9475f488764,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'tapered', 'drum', 'shade']",7,the target has a tapered drum shade,train,train,train,train,"[1, 10, 11, 24, 26, 352, 635, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34109,34109,user_1731,The target has a square base.,333U7HK6IB8BQPSA369TNBNL154JDI,97.0,d8a5c77da4c92921f7258dec1a592c96,lamp,ShapeNet,d2ad6adbad3ac49752d7b587347d0cf4,lamp,ShapeNet,False,lamp/ShapeNet/d2ad6adbad3ac49752d7b587347d0cf4,lamp/ShapeNet/d8a5c77da4c92921f7258dec1a592c96,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'square', 'base']",6,the target has a square base,train,train,train,train,"[1, 10, 11, 24, 26, 50, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34110,34110,user_703,Base is square,3DOCMVPBTP7GVRA87YFOCNGWOTCNN9,104.0,d8a5c77da4c92921f7258dec1a592c96,lamp,ShapeNet,d2ad6adbad3ac49752d7b587347d0cf4,lamp,ShapeNet,False,lamp/ShapeNet/d2ad6adbad3ac49752d7b587347d0cf4,lamp/ShapeNet/d8a5c77da4c92921f7258dec1a592c96,True,lamp,lamp,0,"['base', 'is', 'square']",3,base is square,train,train,train,train,"[1, 103, 7, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34111,34111,user_1961,The target's base is less round.,32N49TQG3IBMJDPS0LWA0YQ9BOTAV5,89.0,b8e25e0825cb5db7765609a3f435fe9d,lamp,ShapeNet,lamp_0108,lamp,ModelNet,False,lamp/ModelNet/lamp_0108,lamp/ShapeNet/b8e25e0825cb5db7765609a3f435fe9d,True,lamp,lamp,0,"['the', 'target', ""'s"", 'base', 'is', 'less', 'round']",7,the target 's base is less round,train,train,train,train,"[1, 10, 11, 12, 103, 7, 229, 134, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34112,34112,user_988,The different bases,3D8YOU6S9GDLJWOP5I5TO7M41YTU69,285.0,b8e25e0825cb5db7765609a3f435fe9d,lamp,ShapeNet,lamp_0108,lamp,ModelNet,False,lamp/ModelNet/lamp_0108,lamp/ShapeNet/b8e25e0825cb5db7765609a3f435fe9d,True,lamp,lamp,0,"['the', 'different', 'bases']",3,the different bases,train,train,train,train,"[1, 10, 306, 244, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
34113,34113,user_1696,the body contains a flat circle,384PI804XUUAQ8A6EOUC05UP3YF0SR,266.0,e69b661bb90d7e9c9dcf2183c858e6e5,lamp,ShapeNet,940a5e53f69e193ff42a90fe4baf4591,lamp,ShapeNet,False,lamp/ShapeNet/940a5e53f69e193ff42a90fe4baf4591,lamp/ShapeNet/e69b661bb90d7e9c9dcf2183c858e6e5,False,lamp,lamp,0,"['the', 'body', 'contains', 'a', 'flat', 'circle']",6,the body contains a flat circle,train,train,train,train,"[1, 10, 45, 196, 26, 129, 149, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34115,34115,user_1106,The pole is longer,39ASUFLU6Z0HDFBZG5ZEK2DLCFNEXX,111.0,lamp_0121,lamp,ModelNet,300a2c57c5c0a31c35836c728d324152,lamp,ShapeNet,False,lamp/ShapeNet/300a2c57c5c0a31c35836c728d324152,lamp/ModelNet/lamp_0121,True,lamp,lamp,0,"['the', 'pole', 'is', 'long', '-er']",5,the pole is long -er,train,train,train,train,"[1, 10, 1299, 7, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
34116,34116,user_1900,the shade is lighter,3LWJHTCVCEFPAWAJP2OS8C2SRDHQFW,63.0,lamp_0121,lamp,ModelNet,300a2c57c5c0a31c35836c728d324152,lamp,ShapeNet,False,lamp/ShapeNet/300a2c57c5c0a31c35836c728d324152,lamp/ModelNet/lamp_0121,True,lamp,lamp,0,"['the', 'shade', 'is', 'light', '-er']",5,the shade is light -er,train,train,train,train,"[1, 10, 1873, 7, 693, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
34117,34117,user_952,It has 5 small shades.,3DH6GAKTY0I4OFS5HOZTOQLC2QXZYZ,130.0,b1ac784f48473df1e7c7920f6a65a54d,lamp,ShapeNet,eeefddb3f2ee93dd49b2e04785f8492,lamp,ShapeNet,False,lamp/ShapeNet/eeefddb3f2ee93dd49b2e04785f8492,lamp/ShapeNet/b1ac784f48473df1e7c7920f6a65a54d,False,lamp,lamp,0,"['it', 'has', 'five', 'small', 'shades']",5,it has five small shades,train,train,train,train,"[1, 23, 24, 953, 111, 1847, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
34118,34118,user_1961,The target has multiple shades.,3NQL1CS15T1NFVNVGRAQ3K8GEFWVY0,85.0,b1ac784f48473df1e7c7920f6a65a54d,lamp,ShapeNet,eeefddb3f2ee93dd49b2e04785f8492,lamp,ShapeNet,False,lamp/ShapeNet/eeefddb3f2ee93dd49b2e04785f8492,lamp/ShapeNet/b1ac784f48473df1e7c7920f6a65a54d,False,lamp,lamp,0,"['the', 'target', 'has', 'multiple', 'shades']",5,the target has multiple shades,train,train,train,train,"[1, 10, 11, 24, 258, 1847, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
